2015,11,York,11,70
2015,11,World,9,70
2015,11,Trump,8,70
2015,11,State,8,70
2015,11,Found,8,70
2015,11,Plane,8,70
2015,11,Crash,8,70
2015,11,Review,7,70
2015,11,Attack,7,70
2015,11,Refugees,7,70
2015,11,Russia,7,70
2015,11,Russian,7,70
2015,11,Bomb,7,70
2015,11,Death,7,70
2015,12,York,12,71
2015,12,Isis,10,71
2015,12,Man,10,71
2015,12,Syria,10,71
2015,12,China,9,71
2015,12,World,9,71
2015,12,Police,9,71
2015,12,San,9,71
2015,12,Bernardino,9,71
2015,12,Trump,8,71
2015,12,Killed,7,71
2015,12,Save,7,71
2015,12,Paris,7,71
2015,12,Shooting,7,71
2016,1,York,16,72
2016,1,Trump,11,72
2016,1,Dies,10,72
2016,1,Man,9,72
2016,1,Isis,8,72
2016,1,Clinton,7,72
2016,1,Inside,6,72
2016,1,Report,5,72
2016,1,North,5,72
2016,1,Takes,5,72
2016,1,Young,5,72
2016,1,Lose,5,72
2016,1,Mother,5,72
2016,1,Claims,5,72
2016,1,Children,5,72
2016,1,Chelsea,5,72
2016,1,Syria,5,72
2016,2,Police,11,73
2016,2,Man,11,73
2016,2,Donald,11,73
2016,2,Trump,11,73
2016,2,York,9,73
2016,2,Killed,8,73
2016,2,Dies,7,73
2016,2,Life,7,73
2016,2,Media,6,73
2016,2,Syria,6,73
2016,2,Sea,6,73
2016,2,Car,6,73
2016,2,China,6,73
2016,3,Trump,22,74
2016,3,Brussels,11,74
2016,3,Attack,11,74
2016,3,Donald,10,74
2016,3,Man,10,74
2016,3,Isis,8,74
2016,3,Study,8,74
2016,3,North,8,74
2016,3,Attacks,7,74
2016,3,Women,6,74
2016,3,Court,6,74
2016,3,Debate,6,74
2016,3,Found,6,74
2016,3,Korea,6,74
2016,4,Donald,12,75
2016,4,Trump,11,75
2016,4,Police,10,75
2016,4,Sanders,8,75
2016,4,York,8,75
2016,4,China,7,75
2016,4,Show,7,75
2016,4,Panama,7,75
2016,4,Papers,7,75
2016,4,Bernie,6,75
2016,4,Plans,6,75
2016,4,Dead,6,75
2016,4,People,6,75
2016,4,Woman,6,75
2016,5,Trump,20,76
2016,5,Donald,9,76
2016,5,Man,9,76
2016,5,Death,9,76
2016,5,York,8,76
2016,5,Prison,6,76
2016,5,Refugee,6,76
2016,5,Back,6,76
2016,5,Kills,5,76
2016,5,Women,5,76
2016,5,Case,5,76
2016,5,Review,5,76
2016,5,Dies,5,76
2016,5,Police,5,76
2016,5,China,5,76
2016,5,Chinese,5,76
2016,5,Syria,5,76
2016,6,Trump,18,77
2016,6,Man,13,77
2016,6,Police,13,77
2016,6,Donald,12,77
2016,6,Orlando,11,77
2016,6,Shooting,11,77
2016,6,Dies,10,77
2016,6,Killed,10,77
2016,6,Attack,10,77
2016,6,China,8,77
2016,6,Eu,8,77
2016,6,Isis,7,77
2016,6,World,7,77
